CardId,Name,EnergyType,ImageUrl,HP,Ability,AbilityDescription,Regulation,Expansion
44382,マイナン,雷,/assets/images/card_images/large/SV3a/044382_P_MAINAN.jpg,70,バディパルス,自分の場に「プラスル」がいるなら、はたらく。このポケモンがいるかぎり、相手は手札からエネルギーをポケモンにつけるたび、そのポケモンにダメカンを2個のせる。この効果は、この特性を持つポケモンが何匹いても、重ならない。,,SV3a
44383,バチュル,雷,/assets/images/card_images/large/SV3a/044383_P_BACHIXYURU.jpg,40,,,,SV3a
44384,コレクレー,超,/assets/images/card_images/large/SV3a/044384_P_KOREKURE.jpg,70,,,,SV3a
44385,グラードン,闘,/assets/images/card_images/large/SV3a/044385_P_GURADON.jpg,130,,,,SV3a
44386,メテノ,闘,/assets/images/card_images/large/SV3a/044386_P_METENO.jpg,70,ぶっとびメテオ,自分の番に、このポケモンがベンチにいるなら、自分の手札からエネルギーをこのポケモンにつけるたび、1回使える。このポケモンをバトルポケモンと入れ替える。,,SV3a
44387,イベルタル,悪,/assets/images/card_images/large/SV3a/044387_P_IBERUTARU.jpg,130,,,,SV3a
44388,ナットレイ,鋼,/assets/images/card_images/large/SV3a/044388_P_NATTOREI.jpg,140,かたいからだ,このポケモンが受けるワザのダメージは「-30」される。,,SV3a
44389,ギルガルド,鋼,/assets/images/card_images/large/SV3a/044389_P_GIRUGARUDO.jpg,150,しんぴのたて,このポケモンは、相手の「ポケモンex・V」からワザのダメージを受けない。,,SV3a
44390,モトトカゲ,無,/assets/images/card_images/large/SV3a/044390_P_MOTOTOKAGE.jpg,120,,,,SV3a
44391,ユキメノコex,草,/assets/images/card_images/large/SV3a/044391_P_YUKIMENOKOEX.jpg,250,きょうかすいげつ,このポケモンが、バトル場できぜつしたとき、自分はコインを1回投げる。オモテなら、とられるサイドは1枚少なくなる。,,SV3a
44392,ガブリアスex,水,/assets/images/card_images/large/SV3a/044392_P_GABURIASUEX.jpg,320,,,,SV3a
44393,カプ・コケコex,雷,/assets/images/card_images/large/SV3a/044393_P_KAPUKOKEKOEX.jpg,210,,,,SV3a
44394,フーパex,闘,/assets/images/card_images/large/SV3a/044394_P_FUPAEX.jpg,220,,,,SV3a
44395,サーフゴーex,鋼,/assets/images/card_images/large/SV3a/044395_P_SAFUGOEX.jpg,260,ボーナスコイン,自分の番に1回使える。自分の山札を1枚引く。このポケモンがバトル場にいるなら、さらに1枚引く。,,SV3a
44396,オトシドリex,無,/assets/images/card_images/large/SV3a/044396_P_OTOSHIDORIEX.jpg,200,,,,SV3a
44401,ガブリアスex,水,/assets/images/card_images/large/SV3a/044401_P_GABURIASUEX.jpg,320,,,,SV3a
44402,カプ・コケコex,雷,/assets/images/card_images/large/SV3a/044402_P_KAPUKOKEKOEX.jpg,210,,,,SV3a
44403,サーフゴーex,鋼,/assets/images/card_images/large/SV3a/044403_P_SAFUGOEX.jpg,260,ボーナスコイン,自分の番に1回使える。自分の山札を1枚引く。このポケモンがバトル場にいるなら、さらに1枚引く。,,SV3a
44966,ガブリアスex,水,/assets/images/card_images/large/SV3a/044966_P_GABURIASUEX.jpg,320,,,,SV3a
44165,ミュウツーex,雷,/assets/images/card_images/large/SVEM/044165_P_MIXYUUTSUEX.jpg,230,,,,SVEM
44166,タマタマ,超,/assets/images/card_images/large/SVEM/044166_P_TAMATAMA.jpg,60,,,,SVEM
44167,ナッシー,超,/assets/images/card_images/large/SVEM/044167_P_NASSHI.jpg,130,,,,SVEM
44168,ネイティ,超,/assets/images/card_images/large/SVEM/044168_P_NEITEI.jpg,50,,,,SVEM
44205,ネイティ,超,/assets/images/card_images/large/SVEM/044205_P_NEITEI.jpg,50,,,,SVEM
44169,ネイティオ,超,/assets/images/card_images/large/SVEM/044169_P_NEITEIO.jpg,100,アカシックセンス,自分の番に1回使える。自分の手札から「基本エネルギー」を1枚選び、ベンチポケモンにつける。その後、自分の山札を2枚引く。,,SVEM
44206,ネイティオ,超,/assets/images/card_images/large/SVEM/044206_P_NEITEIO.jpg,100,アカシックセンス,自分の番に1回使える。自分の手札から「基本エネルギー」を1枚選び、ベンチポケモンにつける。その後、自分の山札を2枚引く。,,SVEM
44170,デオキシス,超,/assets/images/card_images/large/SVEM/044170_P_DEOKISHISU.jpg,120,,,,SVEM
44171,モンメン,超,/assets/images/card_images/large/SVEM/044171_P_MONMEN.jpg,60,,,,SVEM
44172,エルフーン,超,/assets/images/card_images/large/SVEM/044172_P_ERUFUN.jpg,90,,,,SVEM
44173,デデンネ,超,/assets/images/card_images/large/SVEM/044173_P_DEDENNE.jpg,70,,,,SVEM
44185,ブーバー,炎,/assets/images/card_images/large/SVEL/044185_P_BUBA.jpg,80,,,,SVEL
44186,ブーバーン,炎,/assets/images/card_images/large/SVEL/044186_P_BUBAN.jpg,140,,,,SVEL
44187,ヒートロトム,炎,/assets/images/card_images/large/SVEL/044187_P_HITOROTOMU.jpg,90,,,,SVEL
44188,ボルケニオン,炎,/assets/images/card_images/large/SVEL/044188_P_BORUKENION.jpg,130,,,,SVEL
44189,ホゲータ,炎,/assets/images/card_images/large/SVEL/044189_P_HOGETA.jpg,80,,,,SVEL
44207,ホゲータ,炎,/assets/images/card_images/large/SVEL/044207_P_HOGETA.jpg,80,,,,SVEL
44190,アチゲータ,炎,/assets/images/card_images/large/SVEL/044190_P_ACHIGETA.jpg,100,,,,SVEL
44208,アチゲータ,炎,/assets/images/card_images/large/SVEL/044208_P_ACHIGETA.jpg,100,,,,SVEL
44192,ラウドボーンex,鋼,/assets/images/card_images/large/SVEL/044192_P_RAUDOBONEX.jpg,330,ばくねつソング,自分の番に、自分の手札から「基本エネルギー」を1枚トラッシュするなら、1回使える。この番、自分のポケモンが使うワザの、相手のバトルポケモンへのダメージは「+60」される。,,SVEL
43843,ナゾノクサ,草,/assets/images/card_images/large/SV3/043843_P_NAZONOKUSA.jpg,50,,,,SV3
43844,クサイハナ,草,/assets/images/card_images/large/SV3/043844_P_KUSAIHANA.jpg,80,,,,SV3
43845,キレイハナ,草,/assets/images/card_images/large/SV3/043845_P_KIREIHANA.jpg,130,,,,SV3
43846,ストライク,草,/assets/images/card_images/large/SV3/043846_P_SUTORAIKU.jpg,80,,,,SV3
43847,ツボツボ,草,/assets/images/card_images/large/SV3/043847_P_TSUBOTSUBO.jpg,80,,,,SV3
43848,ミツハニー,草,/assets/images/card_images/large/SV3/043848_P_MITSUHANI.jpg,50,,,,SV3
43849,ボクレー,草,/assets/images/card_images/large/SV3/043849_P_BOKURE.jpg,60,,,,SV3
43850,オーロット,草,/assets/images/card_images/large/SV3/043850_P_OROTTO.jpg,140,もりのしょうき,このポケモンがバトル場にいるかぎり、ポケモンチェックのたび、相手のバトルポケモンにダメカンを1個のせる。,,SV3
43851,カプサイジ,草,/assets/images/card_images/large/SV3/043851_P_KAPUSAIJI.jpg,50,,,,SV3
43852,カプサイジ,草,/assets/images/card_images/large/SV3/043852_P_KAPUSAIJI.jpg,70,,,,SV3
43853,スコヴィラン,草,/assets/images/card_images/large/SV3/043853_P_SUKOVUIRAN.jpg,110,ダブルタイプ,このポケモンは、場にいるかぎりとの2つのタイプになる。,,SV3
43854,ヒトカゲ,炎,/assets/images/card_images/large/SV3/043854_P_HITOKAGE.jpg,60,,,,SV3
43855,リザード,炎,/assets/images/card_images/large/SV3/043855_P_RIZADO.jpg,90,,,,SV3
43856,ロコン,炎,/assets/images/card_images/large/SV3/043856_P_ROKON.jpg,60,,,,SV3
43857,キュウコン,炎,/assets/images/card_images/large/SV3/043857_P_KIXYUUKON.jpg,120,,,,SV3
43858,エンテイ,炎,/assets/images/card_images/large/SV3/043858_P_ENTEI.jpg,130,プレッシャー,このポケモンがバトル場にいるかぎり、相手のバトルポケモンが使うワザのダメージは「-20」される。,,SV3
43859,ダルマッカ,炎,/assets/images/card_images/large/SV3/043859_P_DARUMAKKA.jpg,80,,,,SV3
43860,ヒヒダルマ,炎,/assets/images/card_images/large/SV3/043860_P_HIHIDARUMA.jpg,140,,,,SV3
43861,クイタラン,炎,/assets/images/card_images/large/SV3/043861_P_KUITARAN.jpg,110,,,,SV3
43862,コオリッポex,炎,/assets/images/card_images/large/SV3/043862_P_KOORIPPOEX.jpg,210,,,,SV3
43863,キバニア,水,/assets/images/card_images/large/SV3/043863_P_KIBANIA.jpg,50,,,,SV3
43864,サメハダー,水,/assets/images/card_images/large/SV3/043864_P_SAMEHADA.jpg,120,,,,SV3
43865,オタマロ,水,/assets/images/card_images/large/SV3/043865_P_OTAMARO.jpg,70,,,,SV3
43866,ガマガル,水,/assets/images/card_images/large/SV3/043866_P_GAMAGARU.jpg,100,,,,SV3
43867,ガマゲロゲ,水,/assets/images/card_images/large/SV3/043867_P_GAMAGEROGE.jpg,170,ブルブルエリア,このポケモンがバトル場にいるかぎり、相手のバトルポケモンは、ワザを使うためのエネルギーが、エネルギー1個ぶん多くなる。,,SV3
43868,クマシュン,水,/assets/images/card_images/large/SV3/043868_P_KUMASHIXYUN.jpg,70,,,,SV3
43869,ツンベアー,水,/assets/images/card_images/large/SV3/043869_P_TSUNBEA.jpg,150,,,,SV3
43870,フリージオ,水,/assets/images/card_images/large/SV3/043870_P_FURIJIO.jpg,90,,,,SV3
43871,ナミイルカ,水,/assets/images/card_images/large/SV3/043871_P_NAMIIRUKA.jpg,50,,,,SV3
43872,ナミイルカ,水,/assets/images/card_images/large/SV3/043872_P_NAMIIRUKA.jpg,90,,,,SV3
43873,イルカマン,水,/assets/images/card_images/large/SV3/043873_P_IRUKAMAN.jpg,150,,,,SV3
43874,バンギラスex,雷,/assets/images/card_images/large/SV3/043874_P_BANGIRASUEX.jpg,340,,,,SV3
43875,シビシラス,雷,/assets/images/card_images/large/SV3/043875_P_SHIBISHIRASU.jpg,40,,,,SV3
43876,シビビール,雷,/assets/images/card_images/large/SV3/043876_P_SHIBIBIRU.jpg,90,,,,SV3
43877,シビルドン,雷,/assets/images/card_images/large/SV3/043877_P_SHIBIRUDON.jpg,160,,,,SV3
43878,ボルトロス,雷,/assets/images/card_images/large/SV3/043878_P_BORUTOROSU.jpg,110,あくてんこう,このポケモンがバトル場にいるかぎり、自分のベンチポケモン全員は、相手のワザのダメージを受けない。,,SV3
43879,エレズン,雷,/assets/images/card_images/large/SV3/043879_P_EREZUN.jpg,70,,,,SV3
43880,ストリンダー,雷,/assets/images/card_images/large/SV3/043880_P_SUTORINDA.jpg,140,,,,SV3
43881,ズピカ,雷,/assets/images/card_images/large/SV3/043881_P_ZUPIKA.jpg,50,,,,SV3
43882,ズピカ,雷,/assets/images/card_images/large/SV3/043882_P_ZUPIKA.jpg,60,,,,SV3
43883,ハラバリー,雷,/assets/images/card_images/large/SV3/043883_P_HARABARI.jpg,140,ぜつえんたい,このポケモンは、相手のポケモンからワザのダメージを受けない。,,SV3
43884,ピィ,超,/assets/images/card_images/large/SV3/043884_P_PII.jpg,30,,,,SV3
43885,トゲピー,超,/assets/images/card_images/large/SV3/043885_P_TOGEPI.jpg,50,,,,SV3
43886,トゲチック,超,/assets/images/card_images/large/SV3/043886_P_TOGECHIKKU.jpg,90,,,,SV3
43887,トゲキッス,超,/assets/images/card_images/large/SV3/043887_P_TOGEKISSU.jpg,150,プレシャスギフト,自分の番の終わりに1回使える。自分の手札が8枚になるように、山札を引く。,,SV3
43888,エーフィ,超,/assets/images/card_images/large/SV3/043888_P_EFUI.jpg,110,,,,SV3
43889,ルナトーン,超,/assets/images/card_images/large/SV3/043889_P_RUNATON.jpg,90,しんげつ,自分の場に「ソルロック」がいるなら、はたらく。このポケモンがいるかぎり、自分のポケモン全員は、スタジアムの効果を受けない。,,SV3
43890,ソルロック,超,/assets/images/card_images/large/SV3/043890_P_SORUROKKU.jpg,90,,,,SV3
43891,ヤジロン,超,/assets/images/card_images/large/SV3/043891_P_YAJIRON.jpg,70,,,,SV3
43892,ネンドール,超,/assets/images/card_images/large/SV3/043892_P_NENDORU.jpg,120,,,,SV3
43893,ビークインex,超,/assets/images/card_images/large/SV3/043893_P_BIKUINEX.jpg,270,,,,SV3
43894,ボチ,超,/assets/images/card_images/large/SV3/043894_P_BOCHI.jpg,70,,,,SV3
43895,ボチ,超,/assets/images/card_images/large/SV3/043895_P_BOCHI.jpg,80,,,,SV3
43896,ハカドッグ,超,/assets/images/card_images/large/SV3/043896_P_HAKADOGGU.jpg,140,,,,SV3
43897,ヨーギラス,闘,/assets/images/card_images/large/SV3/043897_P_YOGIRASU.jpg,70,,,,SV3
43898,サナギラス,闘,/assets/images/card_images/large/SV3/043898_P_SANAGIRASU.jpg,80,,,,SV3
43899,ノズパス,闘,/assets/images/card_images/large/SV3/043899_P_NOZUPASU.jpg,90,,,,SV3
43900,ウソハチ,闘,/assets/images/card_images/large/SV3/043900_P_USOHACHI.jpg,30,,,,SV3
43901,マッギョ,闘,/assets/images/card_images/large/SV3/043901_P_MAGGIXYO.jpg,120,カスタムトラップ,このポケモンが、バトル場で相手のポケモンからワザのダメージを受けたとき、このポケモンに「ポケモンのどうぐ」がついているなら、ワザを使ったポケモンにダメカンを5個のせる。,,SV3
43902,ホルード,闘,/assets/images/card_images/large/SV3/043902_P_HORUDO.jpg,140,,,,SV3
43903,イワンコ,闘,/assets/images/card_images/large/SV3/043903_P_IWANKO.jpg,60,,,,SV3
43904,ルガルガン,闘,/assets/images/card_images/large/SV3/043904_P_RUGARUGAN.jpg,130,,,,SV3
43905,キラーメ,闘,/assets/images/card_images/large/SV3/043905_P_KIRAME.jpg,60,,,,SV3
43906,キラーメ,闘,/assets/images/card_images/large/SV3/043906_P_KIRAME.jpg,70,,,,SV3
43907,キラフロルex,闘,/assets/images/card_images/large/SV3/043907_P_KIRAFURORUEX.jpg,270,ダストフィールド,このポケモンがバトル場にいるかぎり、相手がベンチに出せるポケモンの数は3匹になる。相手のベンチに4匹以上いるなら、相手はベンチが3匹になるまでポケモンをトラッシュする。［ベンチの数を変更する効果は、少ない数が優先される。］,,SV3
43908,リザードンex,悪,/assets/images/card_images/large/SV3/043908_P_RIZADONEX.jpg,330,れんごくしはい,自分の番に、このカードを手札から出して進化させたとき、1回使える。自分の山札から「基本エネルギー」を3枚まで選び、自分のポケモンに好きなようにつける。そして山札を切る。,,SV3
43909,パルデア ウパー,悪,/assets/images/card_images/large/SV3/043909_P_PARUDEAUPA.jpg,60,,,,SV3
43910,パルデア ウパー,悪,/assets/images/card_images/large/SV3/043910_P_PARUDEAUPA.jpg,70,,,,SV3
43911,パルデア ドオー,悪,/assets/images/card_images/large/SV3/043911_P_PARUDEADOO.jpg,140,,,,SV3
43912,ブラッキー,悪,/assets/images/card_images/large/SV3/043912_P_BURAKKI.jpg,110,,,,SV3
43913,デルビル,悪,/assets/images/card_images/large/SV3/043913_P_DERUBIRU.jpg,50,,,,SV3
43914,ヘルガー,悪,/assets/images/card_images/large/SV3/043914_P_HERUGA.jpg,130,,,,SV3
43915,アブソルex,悪,/assets/images/card_images/large/SV3/043915_P_ABUSORUEX.jpg,210,,,,SV3
43916,ダークライ,悪,/assets/images/card_images/large/SV3/043916_P_DAKURAI.jpg,130,,,,SV3
43917,マーイーカ,悪,/assets/images/card_images/large/SV3/043917_P_MAIKA.jpg,60,,,,SV3
43918,カラマネロ,悪,/assets/images/card_images/large/SV3/043918_P_KARAMANERO.jpg,120,サイコビジョン,自分の番に1回使える。相手の山札を上から1枚見て、もとにもどす。その後、自分の山札を上から1枚見て、もとにもどす。,,SV3
43919,ハッサム,鋼,/assets/images/card_images/large/SV3/043919_P_HASSAMU.jpg,140,,,,SV3
43920,クチート,鋼,/assets/images/card_images/large/SV3/043920_P_KUCHITO.jpg,90,スペシャルイーター,自分の番に、このカードを手札からベンチに出したとき、1回使える。相手のバトルポケモンについている特殊エネルギーを1個選び、トラッシュする。,,SV3
43921,ダイノーズ,鋼,/assets/images/card_images/large/SV3/043921_P_DAINOZU.jpg,150,,,,SV3
43922,コマタナ,鋼,/assets/images/card_images/large/SV3/043922_P_KOMATANA.jpg,70,,,,SV3
43923,キリキザン,鋼,/assets/images/card_images/large/SV3/043923_P_KIRIKIZAN.jpg,110,,,,SV3
43924,ドドゲザン,鋼,/assets/images/card_images/large/SV3/043924_P_DODOGEZAN.jpg,180,,,,SV3
43925,ブロロン,鋼,/assets/images/card_images/large/SV3/043925_P_BURORON.jpg,60,,,,SV3
43926,ブロロン,鋼,/assets/images/card_images/large/SV3/043926_P_BURORON.jpg,70,,,,SV3
43927,ブロロロームex,鋼,/assets/images/card_images/large/SV3/043927_P_BUROROROMUEX.jpg,280,チューンアップ,このポケモンは、「ポケモンのどうぐ」を4枚までつけられる。（この特性がなくなったとき、自分は「ポケモンのどうぐ」を1枚になるようにトラッシュする。）,,SV3
43928,チルタリス,竜,/assets/images/card_images/large/SV3/043928_P_CHIRUTARISU.jpg,120,,,,SV3
